"TimeMarker","Id","VelocityX","VelocityY","VelocityZ","PlatformAzimuth","RollAngle","PitchAngle","PresentTrueHeading","PresentMagneticHeading","GreatCircleSteeringError","ComputedCourseDeviation","TimeToSteerpoint","DistanceToSteerpoint","RelativeBearingToSteerpoint","RelativeBearingToNthWaypoint_Markpoint","TimeToNthWaypoint_Markpoint","DistanceToNthWaypoint_Markpoint","MagneticHeadingToNthWaypoint_Markpoint","TrueAirSpeed","PresentMagneticGroundTrack","PresentDriftAngle"
2025-08-01 07:30:06,2197815324,-152.361968994141,693.983215332031,0.315010070800781,1.4493408203125,1.94332885742188,0.00482177734375,0.543701171875,0.211181640625,0.733489990234375,0.926544189453125,24319,28431,0.71527099609375,0.71527099609375,24319,28431,0.926513671875,421,0.19305419921875,1.98187255859375
2025-08-01 07:30:06,2850029596,-152.891479492188,693.912658691406,0.313800811767578,1.44906616210938,1.94338989257813,0.004852294921875,0.543426513671875,0.210906982421875,0.733734130859375,0.926544189453125,24313,28432,0.715545654296875,0.715545654296875,24313,28432,0.926544189453125,421,0.19281005859375,1.98187255859375
2025-08-01 07:30:06,3502243868,-153.464752197266,693.819580078125,0.319862365722656,1.44879150390625,1.94342041015625,0.00482177734375,0.54315185546875,0.210662841796875,0.733978271484375,0.926544189453125,24313,28432,0.7158203125,0.7158203125,24313,28432,0.926544189453125,421,0.19256591796875,1.98190307617188
2025-08-01 07:30:06,4385144860,-154.002578735352,693.717529296875,0.344669342041016,1.44854736328125,1.94345092773438,0.00482177734375,0.54290771484375,0.21038818359375,0.734222412109375,0.926544189453125,24313,28432,0.716094970703125,0.716094970703125,24313,28432,0.926544189453125,421,0.19232177734375,1.98193359375
2025-08-01 07:30:06,5037359132,-154.541442871094,693.635375976563,0.335926055908203,1.44827270507813,1.94351196289063,0.004791259765625,0.542633056640625,0.210113525390625,0.734466552734375,0.926544189453125,24313,28432,0.71636962890625,0.71636962890625,24313,28432,0.926544189453125,421,0.192047119140625,1.98196411132813
2025-08-01 07:30:06,5874122780,-155.09455871582,693.543884277344,0.311687469482422,1.447998046875,1.94354248046875,0.004791259765625,0.5423583984375,0.2098388671875,0.734710693359375,0.926544189453125,24313,28432,0.716644287109375,0.716644287109375,24313,28432,0.926544189453125,421,0.191802978515625,1.98196411132813
2025-08-01 07:30:06,6526337052,-155.651580810547,693.459228515625,0.30963134765625,1.44772338867188,1.943603515625,0.004791259765625,0.542083740234375,0.209564208984375,0.734954833984375,0.926544189453125,24308,28432,0.716888427734375,0.716888427734375,24308,28432,0.926544189453125,421.125,0.191558837890625,1.98199462890625
2025-08-01 07:30:06,7314866204,-156.209350585938,693.355407714844,0.332912445068359,1.44744873046875,1.94363403320313,0.004791259765625,0.541839599609375,0.20928955078125,0.735198974609375,0.926544189453125,24308,28432,0.7171630859375,0.7171630859375,24308,28432,0.926544189453125,421.125,0.191314697265625,1.98199462890625
2025-08-01 07:30:06,8063549468,-156.737487792969,693.273010253906,0.323127746582031,1.44717407226563,1.94366455078125,0.004791259765625,0.54156494140625,0.20904541015625,0.735443115234375,0.926544189453125,24308,28432,0.717437744140625,0.717437744140625,24308,28432,0.926544189453125,421.125,0.19110107421875,1.98202514648438
2025-08-01 07:30:06,8940159004,-157.270095825195,693.179321289063,0.350448608398438,1.44692993164063,1.94363403320313,0.0047607421875,0.541290283203125,0.208770751953125,0.7357177734375,0.926544189453125,24308,28432,0.71771240234375,0.71771240234375,24308,28432,0.926544189453125,421.125,0.190826416015625,1.9820556640625
2025-08-01 07:30:07,10376708124,-157.515716552734,693.108825683594,0.307407379150391,1.44674682617188,1.94415283203125,0.004180908203125,0.540985107421875,0.519134521484375,0.7359619140625,1.23724365234375,24309,28432,0.717987060546875,0.717987060546875,24309,28432,1.23721313476563,421.125,0.501251220703125,1.98208618164063
2025-08-01 07:30:07,10473177116,-157.807144165039,693.0810546875,0.345245361328125,1.4466552734375,1.94363403320313,0.0047607421875,0.541015625,0.208526611328125,0.7359619140625,0.926544189453125,24308,28432,0.71795654296875,0.71795654296875,24308,28432,0.926544189453125,421.125,0.190582275390625,1.98202514648438
2025-08-01 07:30:07,11643387932,-158.081924438477,693.031005859375,0.307888031005859,1.44647216796875,1.94412231445313,0.004180908203125,0.54071044921875,0.518890380859375,0.736236572265625,1.23724365234375,24309,28432,0.71826171875,0.71826171875,24309,28432,1.23721313476563,421.125,0.501007080078125,1.98211669921875
2025-08-01 07:30:07,11739856924,-158.402862548828,692.976745605469,0.329727172851563,1.4464111328125,1.943603515625,0.0047607421875,0.540771484375,0.208251953125,0.7362060546875,0.926544189453125,24304,28433,0.718231201171875,0.718231201171875,24304,28433,0.926544189453125,421.125,0.190338134765625,1.9820556640625
2025-08-01 07:30:07,12947816476,-158.621124267578,692.932800292969,0.327663421630859,1.44622802734375,1.944091796875,0.004180908203125,0.54046630859375,0.51861572265625,0.736480712890625,1.23724365234375,24304,28433,0.718505859375,0.718505859375,24304,28433,1.23724365234375,421.125,0.500762939453125,1.98211669921875
2025-08-01 07:30:07,13044285468,-158.917907714844,692.893737792969,0.312061309814453,1.44613647460938,1.943603515625,0.0047607421875,0.54052734375,0.2080078125,0.7364501953125,0.926544189453125,24304,28433,0.718505859375,0.718475341796875,24304,28433,0.926544189453125,421.125,0.1900634765625,1.98208618164063
2025-08-01 07:30:07,14520680476,-159.151611328125,692.842468261719,0.282672882080078,1.44595336914063,1.94406127929688,0.004180908203125,0.540191650390625,0.51837158203125,0.736724853515625,1.23724365234375,24304,28433,0.71875,0.71875,24304,28433,1.23724365234375,421.125,0.500518798828125,1.98214721679688
2025-08-01 07:30:07,14617149468,-159.449829101563,692.792236328125,0.342849731445313,1.44589233398438,1.94357299804688,0.0047607421875,0.540252685546875,0.207733154296875,0.736724853515625,0.926544189453125,24304,28433,0.71875,0.71875,24304,28433,0.926544189453125,421.25,0.1898193359375,1.98208618164063
2025-08-01 07:30:07,15825109020,-159.722686767578,692.737243652344,0.277076721191406,1.44570922851563,1.94403076171875,0.004180908203125,0.539947509765625,0.518096923828125,0.736968994140625,1.23724365234375,24304,28433,0.719024658203125,0.719024658203125,24304,28433,1.23724365234375,421.25,0.500274658203125,1.98214721679688
2025-08-01 07:30:07,15921578012,-160.036682128906,692.690856933594,0.316806793212891,1.44564819335938,1.94354248046875,0.0047607421875,0.540008544921875,0.207489013671875,0.736968994140625,0.926544189453125,24304,28433,0.719024658203125,0.718994140625,24304,28433,0.926544189453125,421.25,0.1895751953125,1.98208618164063
2025-08-01 07:30:07,17217617948,-160.267272949219,692.638854980469,0.301166534423828,1.44546508789063,1.94403076171875,0.004180908203125,0.5396728515625,0.517852783203125,0.737213134765625,1.23724365234375,24304,28433,0.719268798828125,0.719268798828125,24304,28433,1.23724365234375,421.25,0.500030517578125,1.98214721679688
2025-08-01 07:30:07,17314086940,-160.557723999023,692.601440429688,0.318691253662109,1.44537353515625,1.94351196289063,0.0047607421875,0.539764404296875,0.207244873046875,0.737213134765625,0.926544189453125,24304,28433,0.719268798828125,0.719268798828125,24304,28433,0.926544189453125,421.25,0.1893310546875,1.98211669921875
2025-08-01 07:30:07,18425577500,-160.796295166016,692.558471679688,0.278396606445313,1.44522094726563,1.9439697265625,0.004180908203125,0.5394287109375,0.517608642578125,0.73748779296875,1.23724365234375,24304,28433,0.71954345703125,0.71954345703125,24304,28433,1.23724365234375,421.25,0.499755859375,1.982177734375
2025-08-01 07:30:07,18522046492,-161.115432739258,692.501281738281,0.315940856933594,1.44512939453125,1.94351196289063,0.0047607421875,0.53948974609375,0.20697021484375,0.737457275390625,0.926544189453125,24299,28433,0.719512939453125,0.719512939453125,24299,28433,0.926544189453125,421.25,0.1890869140625,1.98211669921875
2025-08-01 07:30:07,19916652572,-161.350448608398,692.444580078125,0.311550140380859,1.4449462890625,1.9439697265625,0.004180908203125,0.5391845703125,0.517333984375,0.737701416015625,1.23724365234375,24298,28433,0.71978759765625,0.71978759765625,24298,28433,1.23724365234375,421.25,0.499542236328125,1.982177734375
2025-08-01 07:30:07,20013121564,-161.667175292969,692.408874511719,0.280384063720703,1.44485473632813,1.9434814453125,0.0047607421875,0.53924560546875,0.20672607421875,0.737701416015625,0.926544189453125,24299,28433,0.71978759765625,0.71978759765625,24299,28433,0.926544189453125,421.25,0.1888427734375,1.98211669921875
2025-08-01 07:30:07,21221081116,-161.900772094727,692.357971191406,0.318729400634766,1.44467163085938,1.94393920898438,0.004180908203125,0.538909912109375,0.51708984375,0.737945556640625,1.23724365234375,24298,28433,0.720062255859375,0.720062255859375,24298,28433,1.23724365234375,421.25,0.499298095703125,1.982177734375
2025-08-01 07:30:07,21317550108,-162.210052490234,692.318115234375,0.257114410400391,1.44461059570313,1.94345092773438,0.0047607421875,0.538970947265625,0.206451416015625,0.737945556640625,0.926544189453125,24299,28433,0.72003173828125,0.72003173828125,24299,28433,0.926544189453125,421.25,0.1885986328125,1.98214721679688
2025-08-01 07:30:07,22781362204,-162.441192626953,692.25439453125,0.288928985595703,1.44442749023438,1.94393920898438,0.004180908203125,0.538665771484375,0.516815185546875,0.738189697265625,1.23724365234375,24298,28433,0.720306396484375,0.720306396484375,24298,28433,1.23724365234375,421.25,0.499053955078125,1.98220825195313
2025-08-01 07:30:07,22877831196,-162.733642578125,692.221496582031,0.290134429931641,1.4443359375,1.94338989257813,0.0047607421875,0.538726806640625,0.206207275390625,0.738189697265625,0.926544189453125,24299,28433,0.72027587890625,0.72027587890625,24299,28433,0.926544189453125,421.25,0.1883544921875,1.98214721679688
2025-08-01 07:30:08,24085790748,-162.991363525391,692.157653808594,0.303627014160156,1.44415283203125,1.94390869140625,0.004180908203125,0.53839111328125,0.516571044921875,0.738433837890625,1.23724365234375,24298,28433,0.7205810546875,0.7205810546875,24298,28433,1.23724365234375,421.25,0.498809814453125,1.98223876953125
